source_transaction_id,transaction_ts,warehouse_code,sku_code,transaction_type,quantity,unit_cost,source_system
TX-00001294,2026-01-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001295,2026-01-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001296,2026-01-29T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001297,2026-01-30T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001298,2026-01-31T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001299,2026-02-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,21,7.25,DEMO
TX-00001300,2026-02-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001301,2026-02-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001302,2026-02-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001303,2026-02-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001304,2026-02-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001305,2026-02-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,24,7.25,DEMO
TX-00001306,2026-02-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,22,7.25,DEMO
TX-00001307,2026-02-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001308,2026-02-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001309,2026-02-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001310,2026-02-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001311,2026-02-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001312,2026-02-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001313,2026-02-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,21,7.25,DEMO
TX-00001314,2026-02-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,44,7.25,DEMO
TX-00001315,2026-02-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,48,7.25,DEMO
TX-00001316,2026-02-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001317,2026-02-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,44,7.25,DEMO
TX-00001318,2026-02-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001319,2026-02-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001320,2026-02-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001321,2026-02-23T00:00:00+00:00,WH-MUC,MECH-2001,SALE,42,7.25,DEMO
TX-00001322,2026-02-23T12:00:00+00:00,WH-MUC,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00001323,2026-02-24T00:00:00+00:00,WH-MUC,MECH-2001,SALE,42,7.25,DEMO
TX-00001324,2026-02-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,40,7.25,DEMO
TX-00001325,2026-02-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,46,7.25,DEMO
TX-00001326,2026-02-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001327,2026-02-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001328,2026-03-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001329,2026-03-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001330,2026-03-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,43,7.25,DEMO
TX-00001331,2026-03-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,49,7.25,DEMO
TX-00001332,2026-03-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001333,2026-03-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001334,2026-03-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001335,2026-03-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,21,7.25,DEMO
TX-00001336,2026-03-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001337,2026-03-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001338,2026-03-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001339,2026-03-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001340,2026-03-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001341,2026-03-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001342,2026-03-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,24,7.25,DEMO
TX-00001343,2026-03-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,46,7.25,DEMO
TX-00001344,2026-03-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001345,2026-03-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001346,2026-03-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001347,2026-03-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001348,2026-03-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001349,2026-03-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001350,2026-03-23T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001351,2026-03-24T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001352,2026-03-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001353,2026-03-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001354,2026-03-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001355,2026-03-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001356,2026-03-29T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001357,2026-03-30T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001358,2026-03-30T12:00:00+00:00,WH-MUC,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00001359,2026-03-31T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001360,2026-04-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,46,7.25,DEMO
TX-00001361,2026-04-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001362,2026-04-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001363,2026-04-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001364,2026-04-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001365,2026-04-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001366,2026-04-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001367,2026-04-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001368,2026-04-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001369,2026-04-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001370,2026-04-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001371,2026-04-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001372,2026-04-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001373,2026-04-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001374,2026-04-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001375,2026-04-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001376,2026-04-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001377,2026-04-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001378,2026-04-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001379,2026-04-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001380,2026-04-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001381,2026-04-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,45,7.25,DEMO
TX-00001382,2026-04-23T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001383,2026-04-24T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001384,2026-04-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001385,2026-04-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,20,7.25,DEMO
TX-00001386,2026-04-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001387,2026-04-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001388,2026-04-29T00:00:00+00:00,WH-MUC,MECH-2001,SALE,42,7.25,DEMO
TX-00001389,2026-04-30T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001390,2026-05-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,44,7.25,DEMO
TX-00001391,2026-05-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001392,2026-05-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001393,2026-05-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001394,2026-05-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,40,7.25,DEMO
TX-00001395,2026-05-05T12:00:00+00:00,WH-MUC,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00001396,2026-05-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001397,2026-05-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001398,2026-05-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001399,2026-05-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001400,2026-05-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,21,7.25,DEMO
TX-00001401,2026-05-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001402,2026-05-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001403,2026-05-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,42,7.25,DEMO
TX-00001404,2026-05-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001405,2026-05-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,40,7.25,DEMO
TX-00001406,2026-05-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,20,7.25,DEMO
TX-00001407,2026-05-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001408,2026-05-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001409,2026-05-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,41,7.25,DEMO
TX-00001410,2026-05-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001411,2026-05-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001412,2026-05-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,40,7.25,DEMO
TX-00001413,2026-05-23T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001414,2026-05-24T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001415,2026-05-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001416,2026-05-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001417,2026-05-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,42,7.25,DEMO
TX-00001418,2026-05-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,40,7.25,DEMO
TX-00001419,2026-05-29T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001420,2026-05-30T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001421,2026-05-31T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001422,2026-06-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,41,7.25,DEMO
TX-00001423,2026-06-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,40,7.25,DEMO
TX-00001424,2026-06-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001425,2026-06-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001426,2026-06-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001427,2026-06-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,15,7.25,DEMO
TX-00001428,2026-06-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001429,2026-06-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001430,2026-06-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001431,2026-06-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,36,7.25,DEMO
TX-00001432,2026-06-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001433,2026-06-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001434,2026-06-12T12:00:00+00:00,WH-MUC,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00001435,2026-06-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,22,7.25,DEMO
TX-00001436,2026-06-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001437,2026-06-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001438,2026-06-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001439,2026-06-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001440,2026-06-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001441,2026-06-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,20,7.25,DEMO
TX-00001442,2026-06-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001443,2026-06-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001444,2026-06-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,41,7.25,DEMO
TX-00001445,2026-06-23T00:00:00+00:00,WH-MUC,MECH-2001,SALE,43,7.25,DEMO
TX-00001446,2026-06-24T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001447,2026-06-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,21,7.25,DEMO
TX-00001448,2026-06-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001449,2026-06-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,17,7.25,DEMO
TX-00001450,2026-06-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001451,2026-06-29T00:00:00+00:00,WH-MUC,MECH-2001,SALE,43,7.25,DEMO
TX-00001452,2026-06-30T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001453,2026-07-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001454,2026-07-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,20,7.25,DEMO
TX-00001455,2026-07-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001456,2026-07-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001457,2026-07-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001458,2026-07-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001459,2026-07-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001460,2026-07-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001461,2026-07-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001462,2026-07-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,24,7.25,DEMO
TX-00001463,2026-07-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,17,7.25,DEMO
TX-00001464,2026-07-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,18,7.25,DEMO
TX-00001465,2026-07-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001466,2026-07-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001467,2026-07-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001468,2026-07-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001469,2026-07-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001470,2026-07-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001471,2026-07-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,24,7.25,DEMO
TX-00001472,2026-07-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001473,2026-07-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001474,2026-07-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
